Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
,,,23458,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,790,,FALSCH,WAHR
,,,23245,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,837,,FALSCH,WAHR
,,,23820,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,641,,FALSCH,WAHR
,,,23564,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,688,,FALSCH,WAHR
,,,23308,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,735,,FALSCH,WAHR
,,,23052,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,782,,FALSCH,WAHR
,,,22796,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,848,,FALSCH,WAHR
,,,23541,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,651,,FALSCH,WAHR
,,,23243,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,698,,FALSCH,WAHR
,,,22944,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,745,,FALSCH,WAHR
,,,22646,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,793,,FALSCH,WAHR
,,,22347,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,840,,FALSCH,WAHR
,,,23263,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,645,,FALSCH,WAHR
,,,22922,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,692,,FALSCH,WAHR
,,,22580,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,22239,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,786,,FALSCH,WAHR
,,,21898,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,833,,FALSCH,WAHR
,,,22984,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,640,,FALSCH,WAHR
,,,22601,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,687,,FALSCH,WAHR
,,,22217,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,734,,FALSCH,WAHR
,,,21833,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,781,,FALSCH,WAHR
,,,21449,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,829,,FALSCH,WAHR
,,,22706,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,636,,FALSCH,WAHR
,,,22280,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,683,,FALSCH,WAHR
,,,21853,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,730,,FALSCH,WAHR
,,,21427,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,778,,FALSCH,WAHR
,,,21000,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,825,,FALSCH,WAHR
,,,22428,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,633,,FALSCH,WAHR
,,,21958,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,680,,FALSCH,WAHR
,,,21489,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,727,,FALSCH,WAHR
,,,21020,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,774,,FALSCH,WAHR
,,,20551,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,821,,FALSCH,WAHR
,,,22149,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,630,,FALSCH,WAHR
,,,21637,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,678,,FALSCH,WAHR
,,,21126,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,725,,FALSCH,WAHR
,,,20614,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,772,,FALSCH,WAHR
,,,20102,"Mazda-3-SKY-G-150PS-ACC-MatrixLED-18""-360View-Navi-SHZ",,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,819,,FALSCH,WAHR
Autohaus Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Deutschland",29590,28535,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,Mazda 6 K SKY-G 165PS AT EXCLUSIVE NAV ACC SHZ ACAA,"<p>
<strong>Abholadresse</strong>
Marzahner Chaussee 219
12681 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi, Vorführfahrzeug<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
5.000 km<br>
<strong>Hubraum</strong>
1.998 cm³<br>
<strong>Leistung</strong>
121 kW (165 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
6,2 l/100km (kombiniert)<br>*
7,5 l/100km (innerorts)<br>*
5,5 l/100km (außerorts)<br>*
<strong>CO2-Emission</strong>
142 g/km (kombiniert)*<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6d<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
01/2020<br>
<strong>Anzahl der Fahrzeughalter</strong>
<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Matrixgrau Metallic<br>
<strong>Farbe</strong>
Grau Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Adaptives Kurvenlicht, Android Auto, Apple CarPlay, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Dachreling, Elektr. Fensterheber, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Head-Up Display, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Pannenkit, Radio DAB, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Servolenkung, Sitzheizung, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Totwinkel-Assistent, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, Winterreifen, Zentralverriegelung
</p>",Mazda,,"Marke_Mazda, Typ_Kombi, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_150 bis 200 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Grau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,752,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/4BsAAOSwzhleTtBl/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/j0kAAOSwc6JeTtBi/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/RFoAAOSwIM5eTtBi/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/deYAAOSwT9NeTtBi/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ZrkAAOSwBXleTtBi/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/L9AAAOSws-xeTtBi/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/KA0AAOSwryheTtBi/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/pcYAAOSwTO9eTtBi/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/FR8AAOSwFOleTtBj/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/CJAAAOSwHU9eTtBi/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ehYAAOSwhZheTtBi/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/EhwAAOSw9lteTtBi/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/GkkAAOSwfOBeTtBi/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/a9cAAOSwIW9eTtBi/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/MJ8AAOSwFwNeTtBi/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/4BsAAOSwzhleTtBl/$_27.JPG,16,,,,,,,,,,,nil
,,,28387,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,806,,FALSCH,WAHR
,,,28239,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,861,,FALSCH,WAHR
,,,28091,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,915,,FALSCH,WAHR
,,,27943,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,970,,FALSCH,WAHR
,,,28216,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,732,,FALSCH,WAHR
,,,28019,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,787,,FALSCH,WAHR
,,,27822,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,841,,FALSCH,WAHR
,,,27625,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,895,,FALSCH,WAHR
,,,27427,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,950,,FALSCH,WAHR
,,,27898,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,720,,FALSCH,WAHR
,,,27651,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,775,,FALSCH,WAHR
,,,27405,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,829,,FALSCH,WAHR
,,,27158,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,884,,FALSCH,WAHR
,,,26912,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,938,,FALSCH,WAHR
,,,27580,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,712,,FALSCH,WAHR
,,,27284,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,767,,FALSCH,WAHR
,,,26988,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,821,,FALSCH,WAHR
,,,26692,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,876,,FALSCH,WAHR
,,,26396,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,948,,FALSCH,WAHR
,,,27261,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,722,,FALSCH,WAHR
,,,26916,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,777,,FALSCH,WAHR
,,,26571,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,831,,FALSCH,WAHR
,,,26226,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,886,,FALSCH,WAHR
,,,25880,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,940,,FALSCH,WAHR
,,,26943,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,716,,FALSCH,WAHR
,,,26548,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,771,,FALSCH,WAHR
,,,26154,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,825,,FALSCH,WAHR
,,,25759,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,879,,FALSCH,WAHR
,,,25365,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,934,,FALSCH,WAHR
,,,26624,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,711,,FALSCH,WAHR
,,,26181,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,766,,FALSCH,WAHR
,,,25737,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,820,,FALSCH,WAHR
,,,25293,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,875,,FALSCH,WAHR
,,,24849,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,929,,FALSCH,WAHR
,,,26306,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,707,,FALSCH,WAHR
,,,25813,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,762,,FALSCH,WAHR
,,,25320,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,816,,FALSCH,WAHR
,,,24827,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,871,,FALSCH,WAHR
,,,24333,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,925,,FALSCH,WAHR
,,,25988,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,704,,FALSCH,WAHR
,,,25445,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,759,,FALSCH,WAHR
,,,24903,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,813,,FALSCH,WAHR
,,,24360,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,868,,FALSCH,WAHR
,,,23818,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,922,,FALSCH,WAHR
,,,25669,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,701,,FALSCH,WAHR
,,,25077,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,756,,FALSCH,WAHR
,,,24486,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,810,,FALSCH,WAHR
,,,23894,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,865,,FALSCH,WAHR
,,,23302,Mazda-6-K-SKY-G-165PS-AT-EXCLUSIVE-NAV-ACC-SHZ-ACAA,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,919,,FALSCH,WAHR
