Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autocenter Koch GmbH,"Huttenstraße 50
10553 Berlin
,,,15169,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,614,,FALSCH,WAHR
,,,15538,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,483,,FALSCH,WAHR
,,,15370,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,513,,FALSCH,WAHR
,,,15203,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,544,,FALSCH,WAHR
,,,15035,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,575,,FALSCH,WAHR
,,,14867,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,624,,FALSCH,WAHR
,,,15348,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,493,,FALSCH,WAHR
,,,15152,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,524,,FALSCH,WAHR
,,,14956,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,554,,FALSCH,WAHR
,,,14761,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,585,,FALSCH,WAHR
,,,14565,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,616,,FALSCH,WAHR
,,,15158,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,486,,FALSCH,WAHR
,,,14934,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,517,,FALSCH,WAHR
,,,14710,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,548,,FALSCH,WAHR
,,,14486,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,579,,FALSCH,WAHR
,,,14263,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,610,,FALSCH,WAHR
,,,14967,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,482,,FALSCH,WAHR
,,,14716,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,512,,FALSCH,WAHR
,,,14464,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,543,,FALSCH,WAHR
,,,14212,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,574,,FALSCH,WAHR
,,,13961,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,605,,FALSCH,WAHR
,,,14777,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,478,,FALSCH,WAHR
,,,14497,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,14218,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,539,,FALSCH,WAHR
,,,13938,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,570,,FALSCH,WAHR
,,,13658,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,601,,FALSCH,WAHR
,,,14587,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,474,,FALSCH,WAHR
,,,14279,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,505,,FALSCH,WAHR
,,,13971,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,536,,FALSCH,WAHR
,,,13664,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,567,,FALSCH,WAHR
,,,13356,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,598,,FALSCH,WAHR
,,,14396,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,472,,FALSCH,WAHR
,,,14061,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,503,,FALSCH,WAHR
,,,13725,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,534,,FALSCH,WAHR
,,,13390,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,564,,FALSCH,WAHR
,,,13054,Volvo-V40-T2-Automatik-Linje-You!-Navi-Bi-Xenon-Kamera,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,595,,FALSCH,WAHR
Autocenter Koch GmbH,"Huttenstraße 50
10553 Berlin
Deutschland",29450,28399,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,Volvo V90 D4 Momentum Aut Pano AHK BLIS Kindersitze,"<p>
<strong>Abholadresse</strong>
Huttenstraße 50
10553 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
36.597 km<br>
<strong>Hubraum</strong>
1.969 cm³<br>
<strong>Leistung</strong>
140 kW (190 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,5 l/100km (kombiniert)<br>
ca. 5,2 l/100km (innerorts)<br>
ca. 4,1 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 119 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
10/2016<br>
<strong>Anzahl der Fahrzeughalter</strong>
2<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Onyx Schwarz 717<br>
<strong>Farbe</strong>
Schwarz Metallic<br>
<strong>Innenausstattung</strong>
Vollleder, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Adaptives Kurvenlicht, Ambiente-Beleuchtung, Anhängerkupplung schwenkbar, Armlehne, Beheizbare Frontscheibe, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Sitzeinstellung, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Panorama-Dach, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schiebedach, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Soundsystem, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Totwinkel-Assistent, Touchscreen, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, Zentralverriegelung
</p>",Volvo,,"Marke_Volvo, Typ_Kombi, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_150 bis 200 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Schwarz, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,790,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/FaEAAOSwqH9exrfI/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/4PgAAOSwzY1exrfI/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/6S4AAOSwWQdexrfI/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/HS0AAOSwVp1exrfI/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/fvwAAOSwtZFexrfI/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/EAkAAOSwfXtexrfI/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/zmEAAOSwVuhexrfI/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/lxAAAOSwt4pexrfI/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/hCUAAOSw76xexrfI/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/4G0AAOSw6GtexrfI/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/6JwAAOSwvXpexrfI/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/~WAAAOSwmHJexrfI/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/jggAAOSw6JJexrfI/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/dWkAAOSwsqhexrfI/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/jiMAAOSwKgZexrfI/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/FaEAAOSwqH9exrfI/$_27.JPG,16,,,,,,,,,,,nil
,,,28252,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,844,,FALSCH,WAHR
,,,28105,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,898,,FALSCH,WAHR
,,,27957,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,952,,FALSCH,WAHR
,,,27810,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,1006,,FALSCH,WAHR
,,,28082,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,770,,FALSCH,WAHR
,,,27886,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,824,,FALSCH,WAHR
,,,27689,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,878,,FALSCH,WAHR
,,,27493,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,932,,FALSCH,WAHR
,,,27297,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,986,,FALSCH,WAHR
,,,27765,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,758,,FALSCH,WAHR
,,,27520,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,812,,FALSCH,WAHR
,,,27274,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,866,,FALSCH,WAHR
,,,27029,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,920,,FALSCH,WAHR
,,,26783,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,975,,FALSCH,WAHR
,,,27448,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,750,,FALSCH,WAHR
,,,27154,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,804,,FALSCH,WAHR
,,,26859,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,858,,FALSCH,WAHR
,,,26565,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,912,,FALSCH,WAHR
,,,26270,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,985,,FALSCH,WAHR
,,,27131,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,760,,FALSCH,WAHR
,,,26787,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,814,,FALSCH,WAHR
,,,26444,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,868,,FALSCH,WAHR
,,,26100,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,922,,FALSCH,WAHR
,,,25757,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,977,,FALSCH,WAHR
,,,26814,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,754,,FALSCH,WAHR
,,,26421,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,808,,FALSCH,WAHR
,,,26029,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,862,,FALSCH,WAHR
,,,25636,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,916,,FALSCH,WAHR
,,,25243,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,970,,FALSCH,WAHR
,,,26497,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,749,,FALSCH,WAHR
,,,26055,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,803,,FALSCH,WAHR
,,,25614,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,857,,FALSCH,WAHR
,,,25172,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,911,,FALSCH,WAHR
,,,24730,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,966,,FALSCH,WAHR
,,,26180,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,745,,FALSCH,WAHR
,,,25689,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,799,,FALSCH,WAHR
,,,25198,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,853,,FALSCH,WAHR
,,,24708,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,907,,FALSCH,WAHR
,,,24217,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,962,,FALSCH,WAHR
,,,25863,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,742,,FALSCH,WAHR
,,,25323,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,796,,FALSCH,WAHR
,,,24783,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,850,,FALSCH,WAHR
,,,24243,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,904,,FALSCH,WAHR
,,,23703,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,959,,FALSCH,WAHR
,,,25546,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,24957,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,793,,FALSCH,WAHR
,,,24368,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,847,,FALSCH,WAHR
,,,23779,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,902,,FALSCH,WAHR
,,,23190,Volvo-V90-D4-Momentum-Aut-Pano-AHK-BLIS-Kindersitze,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,956,,FALSCH,WAHR
Autocenter Koch GmbH,"Huttenstraße 50
10553 Berlin
Deutschland",29450,28399,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,Volvo V90 D5 AWD Momentum Aut LED Navi Leder AHK,"<p>
<strong>Abholadresse</strong>
Huttenstraße 50
10553 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
33.511 km<br>
<strong>Hubraum</strong>
1.969 cm³<br>
<strong>Leistung</strong>
173 kW (235 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,9 l/100km (kombiniert)<br>
ca. 5,7 l/100km (innerorts)<br>
ca. 4,5 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 130 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
11/2016<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Savile Grey<br>
<strong>Farbe</strong>
Grau Metallic<br>
<strong>Innenausstattung</strong>
Vollleder, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Allradantrieb, Ambiente-Beleuchtung, Anhängerkupplung schwenkbar, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nichtraucher-Fahrzeug, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Soundsystem, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Touchscreen, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, Zentralverriegelung
</p>",Volvo,,"Marke_Volvo, Typ_Kombi, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Automatik, Farbe_Grau, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,792,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/nmIAAOSwuDVeY-Y-/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Rs8AAOSw07JeY-Y-/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/TX8AAOSw1MteY-Y-/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/naAAAOSwxD1eY-Y-/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/n9cAAOSwNvBeY-Y~/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/1MIAAOSwygFeY-Y~/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/uaUAAOSwM9VeY-Y~/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/EbQAAOSwMWdeY-Y~/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/9fAAAOSw0IBeY-Y-/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/RkAAAOSw4E5eY-ZA/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/vdUAAOSwIexeY-Y~/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/pb0AAOSwd5FeY-Y-/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/g-wAAOSwL5BeY-Y-/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/MGIAAOSwhaZeY-Y-/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Y2EAAOSwbBxeY-Y~/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/nmIAAOSwuDVeY-Y-/$_27.JPG,16,,,,,,,,,,,nil
