Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
ASP Autosalon Berlin GmbH,"Brunsbütteler Damm 102
13581 Berlin
,,,26531,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,781,,FALSCH,WAHR
,,,26294,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,833,,FALSCH,WAHR
,,,26058,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,885,,FALSCH,WAHR
,,,25821,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,937,,FALSCH,WAHR
,,,26461,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,720,,FALSCH,WAHR
,,,26177,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,773,,FALSCH,WAHR
,,,25893,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,825,,FALSCH,WAHR
,,,25609,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,877,,FALSCH,WAHR
,,,25325,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,948,,FALSCH,WAHR
,,,26155,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,730,,FALSCH,WAHR
,,,25823,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,783,,FALSCH,WAHR
,,,25492,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,835,,FALSCH,WAHR
,,,25161,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,887,,FALSCH,WAHR
,,,24829,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,939,,FALSCH,WAHR
,,,25848,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,724,,FALSCH,WAHR
,,,25469,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,776,,FALSCH,WAHR
,,,25091,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,829,,FALSCH,WAHR
,,,24712,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,881,,FALSCH,WAHR
,,,24333,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,933,,FALSCH,WAHR
,,,25542,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,719,,FALSCH,WAHR
,,,25116,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,772,,FALSCH,WAHR
,,,24690,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,824,,FALSCH,WAHR
,,,24264,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,876,,FALSCH,WAHR
,,,23838,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,928,,FALSCH,WAHR
,,,25235,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,715,,FALSCH,WAHR
,,,24762,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,768,,FALSCH,WAHR
,,,24288,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,820,,FALSCH,WAHR
,,,23815,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,872,,FALSCH,WAHR
,,,23342,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,924,,FALSCH,WAHR
,,,24929,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,712,,FALSCH,WAHR
,,,24408,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,764,,FALSCH,WAHR
,,,23887,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,817,,FALSCH,WAHR
,,,23367,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,869,,FALSCH,WAHR
,,,22846,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,921,,FALSCH,WAHR
,,,24622,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,710,,FALSCH,WAHR
,,,24054,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,762,,FALSCH,WAHR
,,,23486,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,814,,FALSCH,WAHR
,,,22918,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,866,,FALSCH,WAHR
,,,22350,Audi-A6-1.8-TFSI-Avant-ultra-S-LINE-PANORAMA-KAMERA-D,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,919,,FALSCH,WAHR
ASP Autosalon Berlin GmbH,"Brunsbütteler Damm 102
13581 Berlin
Deutschland",21950,21124,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,Audi Q3 2.0 TDI quattro PANORAMA LANE SIDE ASSIST NAV,"<p>
<strong>Abholadresse</strong>
Brunsbütteler Damm 102
13581 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
57.300 km<br>
<strong>Hubraum</strong>
1.968 cm³<br>
<strong>Leistung</strong>
110 kW (150 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 5,0 l/100km (kombiniert)<br>
ca. 5,9 l/100km (innerorts)<br>
ca. 4,4 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 129 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
1 (Keine)<br>
<strong>Erstzulassung</strong>
06/2017<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Florettsilber<br>
<strong>Farbe</strong>
Silber Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Allradantrieb, Ambiente-Beleuchtung, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Gepäckraumabtrennung, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Panorama-Dach, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schiebedach, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Tempomat, Totwinkel-Assistent, Traktionskontrolle, Tuner/Radio, USB, Xenonscheinwerfer, Zentralverriegelung
</p>",Audi,,"Marke_Audi, Typ_SUV, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Automatik, Farbe_Silber, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,640,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/aXsAAOSwJ6JdFcYD/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/UiUAAOSwHKZdFcYD/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/b7IAAOSwd8hdFcYD/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/EMkAAOSw1J1dFcYD/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/MZ0AAOSwqKFdFcYD/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/YoQAAOSwEtRdFcYD/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/jXcAAOSwS2hdFcYD/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/-dYAAOSwZZpdFcYD/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Y1MAAOSwFW9dFcYD/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/XQAAAOSwKYFdFcYD/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/oD4AAOSwB-JdFcYD/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/cxEAAOSw5BVdFcYD/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/XsAAAOSwc2NdFcYE/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/i3cAAOSwkwJdFcYD/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/nvgAAOSwvA5dFcYD/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/aXsAAOSwJ6JdFcYD/$_27.JPG,16,,,,,,,,,,,nil
,,,21014,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,680,,FALSCH,WAHR
,,,20905,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,721,,FALSCH,WAHR
,,,20795,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,761,,FALSCH,WAHR
,,,20685,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,801,,FALSCH,WAHR
,,,20882,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,620,,FALSCH,WAHR
,,,20736,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,660,,FALSCH,WAHR
,,,20589,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,701,,FALSCH,WAHR
,,,20443,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,741,,FALSCH,WAHR
,,,20297,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,781,,FALSCH,WAHR
,,,20640,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,608,,FALSCH,WAHR
,,,20457,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,648,,FALSCH,WAHR
,,,20274,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,689,,FALSCH,WAHR
,,,20091,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,729,,FALSCH,WAHR
,,,19908,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,770,,FALSCH,WAHR
,,,20398,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,600,,FALSCH,WAHR
,,,20179,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,640,,FALSCH,WAHR
,,,19959,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,681,,FALSCH,WAHR
,,,19740,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,721,,FALSCH,WAHR
,,,19520,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,780,,FALSCH,WAHR
,,,20156,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,610,,FALSCH,WAHR
,,,19900,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,650,,FALSCH,WAHR
,,,19644,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,691,,FALSCH,WAHR
,,,19388,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,731,,FALSCH,WAHR
,,,19132,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,772,,FALSCH,WAHR
,,,19914,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,604,,FALSCH,WAHR
,,,19621,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,644,,FALSCH,WAHR
,,,19329,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,685,,FALSCH,WAHR
,,,19036,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,725,,FALSCH,WAHR
,,,18743,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,765,,FALSCH,WAHR
,,,19672,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,599,,FALSCH,WAHR
,,,19343,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,639,,FALSCH,WAHR
,,,19014,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,680,,FALSCH,WAHR
,,,18684,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,720,,FALSCH,WAHR
,,,18355,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,761,,FALSCH,WAHR
,,,19430,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,595,,FALSCH,WAHR
,,,19064,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,635,,FALSCH,WAHR
,,,18698,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,676,,FALSCH,WAHR
,,,18333,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,716,,FALSCH,WAHR
,,,17967,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,757,,FALSCH,WAHR
,,,19188,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,592,,FALSCH,WAHR
,,,18786,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,632,,FALSCH,WAHR
,,,18383,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,673,,FALSCH,WAHR
,,,17981,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,713,,FALSCH,WAHR
,,,17578,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,753,,FALSCH,WAHR
,,,18946,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,589,,FALSCH,WAHR
,,,18507,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,630,,FALSCH,WAHR
,,,18068,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,670,,FALSCH,WAHR
,,,17629,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,710,,FALSCH,WAHR
,,,17190,Audi-Q3-2.0-TDI-quattro-PANORAMA-LANE-SIDE-ASSIST-NAV,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,751,,FALSCH,WAHR
