Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Schachtschneider Automobile e.K.,"Ulmenstr. 4
14482 Potsdam
,,,13675,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,458,,FALSCH,WAHR
,,,13648,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,484,,FALSCH,WAHR
,,,13621,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,13729,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,403,,FALSCH,WAHR
,,,13702,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,429,,FALSCH,WAHR
,,,13675,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,454,,FALSCH,WAHR
,,,13648,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,480,,FALSCH,WAHR
,,,13621,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,505,,FALSCH,WAHR
,,,13729,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,400,,FALSCH,WAHR
,,,13702,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,425,,FALSCH,WAHR
,,,13675,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,451,,FALSCH,WAHR
,,,13648,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,477,,FALSCH,WAHR
,,,13621,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,502,,FALSCH,WAHR
,,,13729,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,397,,FALSCH,WAHR
,,,13702,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,423,,FALSCH,WAHR
,,,13675,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,448,,FALSCH,WAHR
,,,13648,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,474,,FALSCH,WAHR
,,,13621,Opel-Adam-1.4-120-Jahre-IntelliLink-Klimaaut-PDC-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,499,,FALSCH,WAHR
Schachtschneider Automobile e.K.,"Ulmenstr. 4
14482 Potsdam
Deutschland",10490,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,Opel Adam 1.4 120 Jahre IntelliLink Sitzheizung PDC ,"<p>
<strong>Abholadresse</strong>
Ulmenstr. 4
14482 Potsdam
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
18.496 km<br>
<strong>Hubraum</strong>
1.398 cm³<br>
<strong>Leistung</strong>
64 kW (87 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 5,6 l/100km (kombiniert)<br>
ca. 7,0 l/100km (innerorts)<br>
ca. 4,8 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 154 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
2/3<br>
<strong>Anzahl Sitzplätze</strong>
4<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
03/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaanlage<br>
<strong>Farbe (Hersteller)</strong>
Cream White<br>
<strong>Farbe</strong>
Weiß<br>
<strong>Innenausstattung</strong>
Teilleder, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Allwetterreifen, Android Auto, Apple CarPlay, Beheizbares Lenkrad, Berganfahrassistent, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Multifunktionslenkrad, Nichtraucher-Fahrzeug, Notrad, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sitzheizung, Sprachsteuerung, Start/Stopp-Automatik, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Opel,,"Marke_Opel, Typ_Kleinwagen, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_70 bis 100 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Weiß, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Mittel (200 bis 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,392,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/xWUAAOSwSKBd5oQk/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/~JAAAOSwqNxd5oQk/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/fyoAAOSwFlJd5oQk/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/DTEAAOSwU0Vd5oQk/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1acAAOSw06Bd5oQk/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Tg4AAOSw0Udd5oQk/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/QREAAOSw74Rd5oQm/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/oiAAAOSwxR9d5oQk/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/OzMAAOSwNHZd5oQk/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/AFkAAOSwYS5d5oQk/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/AwkAAOSwSq1d5oQl/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/PvwAAOSw0lRd5oQk/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/xgkAAOSwIZJd5oQk/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/0TIAAOSwCHhd5oQk/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/xWUAAOSwSKBd5oQk/$_27.JPG,15,,,,,,,,,,,,,nil
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,411,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,431,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,450,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,469,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,372,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,391,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,411,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,430,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,449,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,360,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,380,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,399,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,418,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,437,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,352,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,372,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,391,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,410,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,448,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,362,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,382,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,401,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,420,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,440,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,356,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,375,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,395,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,414,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,433,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,351,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,371,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,390,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,409,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,428,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,347,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,367,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,386,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,405,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,425,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,344,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,364,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,383,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,402,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,421,,FALSCH,WAHR
,,,10368,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,342,,FALSCH,WAHR
,,,10348,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,361,,FALSCH,WAHR
,,,10328,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,380,,FALSCH,WAHR
,,,10307,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,399,,FALSCH,WAHR
,,,10287,Opel-Adam-1.4-120-Jahre-IntelliLink-Sitzheizung-PDC-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,419,,FALSCH,WAHR
