Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autoforum Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
,,,14576,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,583,,FALSCH,WAHR
,,,14318,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,615,,FALSCH,WAHR
,,,15155,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,485,,FALSCH,WAHR
,,,14868,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,516,,FALSCH,WAHR
,,,14582,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,548,,FALSCH,WAHR
,,,14295,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,579,,FALSCH,WAHR
,,,14008,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,611,,FALSCH,WAHR
,,,14961,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,481,,FALSCH,WAHR
,,,14645,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,513,,FALSCH,WAHR
,,,14330,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,545,,FALSCH,WAHR
,,,14015,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,576,,FALSCH,WAHR
,,,13699,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,608,,FALSCH,WAHR
,,,14766,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,479,,FALSCH,WAHR
,,,14422,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,510,,FALSCH,WAHR
,,,14078,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,542,,FALSCH,WAHR
,,,13734,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,574,,FALSCH,WAHR
,,,13390,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,605,,FALSCH,WAHR
Autoforum Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Deutschland",16999,16322,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,Skoda Fabia Combi 1.0 TSI DSG Style LED Klimaaut SHZ,"<p>
<strong>Abholadresse</strong>
Marzahner Chaussee 219
12681 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
EU-Ausführung<br>
<strong>Kilometerstand</strong>
15.950 km<br>
<strong>Hubraum</strong>
999 cm³<br>
<strong>Leistung</strong>
81 kW (110 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 4,8 l/100km (kombiniert)<br>
ca. 5,7 l/100km (innerorts)<br>
ca. 4,3 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 134 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
04/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Velvet-Rot<br>
<strong>Farbe</strong>
Rot Metallic<br>
<strong>Innenausstattung</strong>
Alcantara, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Allwetterreifen, Android Auto, Apple CarPlay, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Kurvenlicht, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Partikelfilter, Radio DAB, Regensensor, Reifendruckkontrolle, Reserverad, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Soundsystem, Start/Stopp-Automatik, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Skoda,,"Marke_Skoda, Typ_Kombi, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Rot, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,526,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/XT0AAOSw-7dfFdCR/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/TVUAAOSwmn5fFdCR/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/~ewAAOSwEmxfFdCQ/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/KpQAAOSwnJJfFdCR/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/vNMAAOSwRlFfFdCR/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ni4AAOSwvt1fFdCR/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/fowAAOSw1r1fFdCR/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/GCUAAOSwo8hfFdCR/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/PKEAAOSwOIBfFdCR/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Wl0AAOSwoPdfFdCR/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/W-EAAOSw6uZfFdCR/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/KgMAAOSwx1lfFdCR/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/apEAAOSwQ1dfFdCR/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/eNkAAOSwGFRfFdCR/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/bqEAAOSwxipfFdCR/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/XT0AAOSw-7dfFdCR/$_27.JPG,16,,,,,,,,,,,nil
,,,16237,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,557,,FALSCH,WAHR
,,,16152,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,589,,FALSCH,WAHR
,,,16067,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,620,,FALSCH,WAHR
,,,15982,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,651,,FALSCH,WAHR
,,,16129,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,506,,FALSCH,WAHR
,,,16016,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,537,,FALSCH,WAHR
,,,15902,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,569,,FALSCH,WAHR
,,,15789,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,600,,FALSCH,WAHR
,,,15676,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,631,,FALSCH,WAHR
,,,15937,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,494,,FALSCH,WAHR
,,,15795,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,525,,FALSCH,WAHR
,,,15653,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,557,,FALSCH,WAHR
,,,15512,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,588,,FALSCH,WAHR
,,,15370,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,619,,FALSCH,WAHR
,,,15744,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,486,,FALSCH,WAHR
,,,15574,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,517,,FALSCH,WAHR
,,,15404,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,549,,FALSCH,WAHR
,,,15234,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,580,,FALSCH,WAHR
,,,15064,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,630,,FALSCH,WAHR
,,,15552,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,496,,FALSCH,WAHR
,,,15353,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,527,,FALSCH,WAHR
,,,15155,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,559,,FALSCH,WAHR
,,,14957,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,590,,FALSCH,WAHR
,,,14758,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,621,,FALSCH,WAHR
,,,15359,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,490,,FALSCH,WAHR
,,,15132,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,521,,FALSCH,WAHR
,,,14906,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,553,,FALSCH,WAHR
,,,14679,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,584,,FALSCH,WAHR
,,,14452,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,615,,FALSCH,WAHR
,,,15167,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,485,,FALSCH,WAHR
,,,14912,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,516,,FALSCH,WAHR
,,,14657,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,548,,FALSCH,WAHR
,,,14402,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,579,,FALSCH,WAHR
,,,14147,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,610,,FALSCH,WAHR
,,,14974,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,481,,FALSCH,WAHR
,,,14691,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,513,,FALSCH,WAHR
,,,14407,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,544,,FALSCH,WAHR
,,,14124,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,575,,FALSCH,WAHR
,,,13841,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,606,,FALSCH,WAHR
,,,14782,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,478,,FALSCH,WAHR
,,,14470,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,14158,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,541,,FALSCH,WAHR
,,,13847,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,572,,FALSCH,WAHR
,,,13535,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,603,,FALSCH,WAHR
,,,14589,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,475,,FALSCH,WAHR
,,,14249,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,507,,FALSCH,WAHR
,,,13909,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,538,,FALSCH,WAHR
,,,13569,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,569,,FALSCH,WAHR
,,,13229,Skoda-Fabia-Combi-1.0-TSI-DSG-Style-LED-Klimaaut-SHZ,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,601,,FALSCH,WAHR
Autoforum Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Deutschland",14400,13801,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,Skoda Fabia Combi 1.0 TSI Style 110 PS LED SHZ Keyless,"<p>
<strong>Abholadresse</strong>
Marzahner Chaussee 219
12681 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
EU-Ausführung<br>
<strong>Kilometerstand</strong>
18.910 km<br>
<strong>Hubraum</strong>
999 cm³<br>
<strong>Leistung</strong>
81 kW (110 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 4,7 l/100km (kombiniert)<br>
ca. 5,6 l/100km (innerorts)<br>
ca. 4,1 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 127 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
02/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
weiß<br>
<strong>Farbe</strong>
Weiß<br>
<strong>Innenausstattung</strong>
Alcantara, Grau<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Android Auto, Apple CarPlay, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Kurvenlicht, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Partikelfilter, Regensensor, Reifendruckkontrolle, Reserverad, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Soundsystem, Start/Stopp-Automatik, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Skoda,,"Marke_Skoda, Typ_Kombi, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Weiß, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,482,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/h1sAAOSw6NdfFyIC/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/PsQAAOSwZSxfFyIC/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/T~4AAOSwVqpfFyIC/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/k4kAAOSwHiVfFyIC/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/kCIAAOSwjtlfFyIC/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ubYAAOSwrrlfFyIC/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/CgwAAOSws6JfFyIC/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/RO0AAOSwtEpfFyIC/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/CUsAAOSwh4BfFyIC/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Z54AAOSwLXpfFyIC/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/zZsAAOSwK2hfFyIC/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/z5wAAOSw6ZFfFyIC/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/BhcAAOSwBR5fFyIC/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/qBwAAOSw3L1fFyIC/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/pVIAAOSwDUpfFyIC/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/h1sAAOSw6NdfFyIC/$_27.JPG,16,,,,,,,,,,,nil
,,,13729,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,508,,FALSCH,WAHR
,,,13657,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,535,,FALSCH,WAHR
,,,13585,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,561,,FALSCH,WAHR
,,,13513,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,588,,FALSCH,WAHR
,,,13634,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,462,,FALSCH,WAHR
,,,13538,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,488,,FALSCH,WAHR
,,,13442,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,515,,FALSCH,WAHR
,,,13346,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,541,,FALSCH,WAHR
,,,13250,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,568,,FALSCH,WAHR
,,,13468,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,450,,FALSCH,WAHR
,,,13348,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,477,,FALSCH,WAHR
,,,13228,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,503,,FALSCH,WAHR
,,,13108,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,530,,FALSCH,WAHR
,,,12988,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,556,,FALSCH,WAHR
,,,13301,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,442,,FALSCH,WAHR
,,,13157,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,469,,FALSCH,WAHR
,,,13013,Skoda-Fabia-Combi-1.0-TSI-Style-110-PS-LED-SHZ-Keyless,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,495,,FALSCH,WAHR
