Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
</p>",Citro,,"Marke_Citro, Typ_Kombi, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Weiß, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,572,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/HN0AAOSws6tfKs03/$_27.JPG,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/kbAAAOSwr2RfKs03/$_27.JPG,1,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/HtYAAOSwkldfKs04/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/AzcAAOSweClfKs04/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/aJ8AAOSwYy9fKs03/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ljwAAOSwFZBfKs03/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/QaAAAOSwNs5fKs03/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/XR8AAOSwh3VfKs04/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/l4QAAOSwBHlfKs03/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/uXoAAOSw9INfKs04/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Zo8AAOSwVjJfKs03/$_27.JPG,10,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/gD4AAOSw38dfKs05/$_27.JPG,11,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/pfoAAOSwFzRfKs04/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/GCMAAOSwHfpfKs03/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/~tkAAOSwCntfKs03/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/G00AAOSw4vZfKs04/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Hd4AAOSw6d9fKs03/$_27.JPG,16,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/eXQAAOSwjQRfKs04/$_27.JPG,17,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Ia4AAOSw3dVfKs03/$_27.JPG,18,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/xX4AAOSwtjdfKs03/$_27.JPG,19,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/HN0AAOSws6tfKs03/$_27.JPG,20,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/kbAAAOSwr2RfKs03/$_27.JPG,,nil
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,612,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,653,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,735,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,561,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,602,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,643,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,683,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,724,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,554,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,595,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,636,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,677,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,718,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,550,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,591,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,632,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,673,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,735,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,565,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,606,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,647,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,688,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,729,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,561,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,601,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,642,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,683,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,724,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,557,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,598,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,639,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,680,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,721,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,554,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,595,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,636,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,677,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,718,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,552,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,593,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,634,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,675,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,715,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,550,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,591,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,632,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,673,,FALSCH,WAHR
Citroën-Berlingo-M-PT-110-FEEL--Klimaautom.--PDC--Mirror,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,713,,FALSCH,WAHR
