Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
</p>",Dacia,,"Marke_Dacia, Typ_SUV, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Grau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,555,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/JegAAOSwJj9cgaDN/$_27.JPG,,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/4KUAAOSw1U1fLHTL/$_27.JPG,1,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/T5cAAOSwoipfLHTL/$_27.JPG,2,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/IR8AAOSwfjFfLHTL/$_27.JPG,3,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/xzoAAOSwV1xfLHTL/$_27.JPG,4,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/FEcAAOSwvCtfLHTL/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI4WDY0MA==/z/xa8AAOSwF0BfLHTK/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI4WDY0MA==/z/CvQAAOSwJdRfLHTL/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI4WDY0MA==/z/0MYAAOSwGzVfLHTL/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI4WDY0MA==/z/4yMAAOSwkC5fLHTK/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI4WDY0MA==/z/0SsAAOSwLbNfLHTK/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI4WDY0MA==/z/PccAAOSwdgpfLHTK/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI4WDY0MA==/z/PToAAOSwIzBfLHTL/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI4WDY0MA==/z/PSQAAOSwIXBfLHTK/$_27.JPG,13,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/MJwAAOSwL8xcgaDO/$_27.JPG,14,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/JegAAOSwJj9cgaDN/$_27.JPG,15,,,,,,,,,,,,,nil
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,594,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,633,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,672,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,711,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,544,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,583,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,622,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,661,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,700,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,538,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,577,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,616,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,655,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,533,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,572,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,611,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,650,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,711,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,549,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,588,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,627,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,666,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,705,,FALSCH,WAHR
