Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Körner GmbH,"Walsheimer Str. 2 - 24
12683 Berlin
,,,16698,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,515,,FALSCH,WAHR
,,,16549,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,548,,FALSCH,WAHR
,,,16401,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,581,,FALSCH,WAHR
,,,16253,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,614,,FALSCH,WAHR
,,,16104,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,647,,FALSCH,WAHR
,,,16497,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,508,,FALSCH,WAHR
,,,16319,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,540,,FALSCH,WAHR
,,,16141,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,573,,FALSCH,WAHR
,,,15963,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,606,,FALSCH,WAHR
,,,15785,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,657,,FALSCH,WAHR
,,,16297,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,518,,FALSCH,WAHR
,,,16089,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,550,,FALSCH,WAHR
,,,15881,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,583,,FALSCH,WAHR
,,,15674,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,616,,FALSCH,WAHR
,,,15466,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,649,,FALSCH,WAHR
,,,16096,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,511,,FALSCH,WAHR
,,,15859,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,544,,FALSCH,WAHR
,,,15621,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,577,,FALSCH,WAHR
,,,15384,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,610,,FALSCH,WAHR
,,,15147,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,642,,FALSCH,WAHR
,,,15896,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,507,,FALSCH,WAHR
,,,15629,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,539,,FALSCH,WAHR
,,,15362,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,572,,FALSCH,WAHR
,,,15095,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,605,,FALSCH,WAHR
,,,14828,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,638,,FALSCH,WAHR
,,,15695,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,503,,FALSCH,WAHR
,,,15398,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,535,,FALSCH,WAHR
,,,15102,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,568,,FALSCH,WAHR
,,,14805,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,601,,FALSCH,WAHR
,,,14508,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,634,,FALSCH,WAHR
,,,15495,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,499,,FALSCH,WAHR
,,,15168,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,532,,FALSCH,WAHR
,,,14842,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,565,,FALSCH,WAHR
,,,14516,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,598,,FALSCH,WAHR
,,,14189,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,630,,FALSCH,WAHR
,,,15294,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,497,,FALSCH,WAHR
,,,14938,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,530,,FALSCH,WAHR
,,,14582,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,562,,FALSCH,WAHR
,,,14226,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,595,,FALSCH,WAHR
,,,13870,Hyundai-IONIQ-Premium--NAVI-LEDER-XENON-BT-SOUNDSYSTEM-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,628,,FALSCH,WAHR
Autohaus Körner GmbH,"Walsheimer Str. 2 - 24
12683 Berlin
Deutschland",16700,16032,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,Hyundai IONIQ Style  NAV CAM BT PDC APPLE ANDROID ,"<p>
<strong>Abholadresse</strong>
Walsheimer Str. 2 - 24
12683 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
Limousine<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
43.329 km<br>
<strong>Hubraum</strong>
1.580 cm³<br>
<strong>Leistung</strong>
104 kW (141 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 3,4 l/100km (kombiniert)<br>
ca. 3,4 l/100km (innerorts)<br>
ca. 3,6 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 79 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
01/2017<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Aurora Silver / MIC<br>
<strong>Farbe</strong>
Silber Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Grau<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Alarmanlage, Android Auto, Apple CarPlay, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Bi-Xenon Scheinwerfer, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Gepäckraumabtrennung, Geschwindigkeitsbegrenzer, Induktionsladen für Smartphones, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Multifunktionslenkrad, Navigationssystem, Nichtraucher-Fahrzeug, Notbremsassistent, Pannenkit, Radio DAB, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sommerreifen, Soundsystem, Sprachsteuerung, Spurhalteassistent, Touchscreen, Tuner/Radio, USB, Zentralverriegelung
</p>",Hyundai,,"Marke_Hyundai, Typ_Limousine, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Silber, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,527,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY3WDEwMjI=/z/ER0AAOSwzBRfGCzi/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/i7gAAOSwVapfGCzk/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ClkAAOSwxoxfGCzm/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/o3cAAOSwNK5fGCzp/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/d~gAAOSwUjhfGCzs/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/61oAAOSw8nlfGCzu/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/APEAAOSw0LJfGCzx/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ar0AAOSwsu9fGCzz/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/9JIAAOSw7z9fGCz1/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/GDsAAOSwjelfGCz4/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/sF4AAOSwMk5fGCz7/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Y94AAOSwKaVfGCz-/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/cBEAAOSw-o9fGC0A/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/yaQAAOSwGx1fGC0D/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/CZAAAOSwgwpfGC0F/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/SHUAAOSwP8NfGC0H/$_27.JPG,16,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/xXgAAOSwM2BfGC0K/$_27.JPG,17,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/q5QAAOSwbxFfGC0M/$_27.JPG,18,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/T-EAAOSwnPdfGC0O/$_27.JPG,19,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Q18AAOSw4wVfGC0R/$_27.JPG,20,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/kr4AAOSwwaNfGC0T/$_27.JPG,21,nil
,,,15948,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,557,,FALSCH,WAHR
,,,15865,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,588,,FALSCH,WAHR
,,,15781,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,619,,FALSCH,WAHR
,,,15698,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,650,,FALSCH,WAHR
,,,15842,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,507,,FALSCH,WAHR
,,,15731,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,537,,FALSCH,WAHR
,,,15619,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,568,,FALSCH,WAHR
,,,15508,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,599,,FALSCH,WAHR
,,,15397,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,630,,FALSCH,WAHR
,,,15653,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,495,,FALSCH,WAHR
,,,15513,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,525,,FALSCH,WAHR
,,,15374,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,556,,FALSCH,WAHR
,,,15235,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,587,,FALSCH,WAHR
,,,15096,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,618,,FALSCH,WAHR
,,,15463,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,487,,FALSCH,WAHR
,,,15296,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,517,,FALSCH,WAHR
,,,15129,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,548,,FALSCH,WAHR
,,,14962,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,579,,FALSCH,WAHR
,,,14795,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,628,,FALSCH,WAHR
,,,15274,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,497,,FALSCH,WAHR
,,,15079,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,528,,FALSCH,WAHR
,,,14884,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,558,,FALSCH,WAHR
,,,14689,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,589,,FALSCH,WAHR
,,,14494,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,620,,FALSCH,WAHR
,,,15084,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,491,,FALSCH,WAHR
,,,14861,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,521,,FALSCH,WAHR
,,,14639,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,552,,FALSCH,WAHR
,,,14416,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,583,,FALSCH,WAHR
,,,14193,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,614,,FALSCH,WAHR
,,,14895,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,486,,FALSCH,WAHR
,,,14644,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,516,,FALSCH,WAHR
,,,14394,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,547,,FALSCH,WAHR
,,,14143,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,578,,FALSCH,WAHR
,,,13893,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,609,,FALSCH,WAHR
,,,14705,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,482,,FALSCH,WAHR
,,,14427,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,513,,FALSCH,WAHR
,,,14148,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,543,,FALSCH,WAHR
,,,13870,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,574,,FALSCH,WAHR
,,,13592,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,605,,FALSCH,WAHR
,,,14516,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,479,,FALSCH,WAHR
,,,14209,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,13903,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,540,,FALSCH,WAHR
,,,13597,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,571,,FALSCH,WAHR
,,,13291,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,602,,FALSCH,WAHR
,,,14326,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,476,,FALSCH,WAHR
,,,13992,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,507,,FALSCH,WAHR
,,,13658,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,537,,FALSCH,WAHR
,,,13324,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,568,,FALSCH,WAHR
,,,12990,Hyundai-IONIQ-Style--NAV-CAM-BT-PDC-APPLE-ANDROID-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,599,,FALSCH,WAHR
