Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Gerhard Kockjoy GmbH,"Potsdamer Straße 51-52
14469 Potsdam
,,,10380,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,459,,FALSCH,WAHR
,,,10195,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,482,,FALSCH,WAHR
,,,10584,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,410,,FALSCH,WAHR
,,,10378,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,432,,FALSCH,WAHR
,,,10173,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,455,,FALSCH,WAHR
,,,9967,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,478,,FALSCH,WAHR
,,,10418,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,407,,FALSCH,WAHR
,,,10191,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,429,,FALSCH,WAHR
,,,9965,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,452,,FALSCH,WAHR
,,,9738,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,475,,FALSCH,WAHR
,,,10251,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,404,,FALSCH,WAHR
,,,10004,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,427,,FALSCH,WAHR
,,,9757,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,449,,FALSCH,WAHR
,,,9510,Citroën-C1-VTi-72-S-S-ORIGINS,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,472,,FALSCH,WAHR
Autohaus Gerhard Kockjoy GmbH,"Potsdamer Straße 51-52
14469 Potsdam
Deutschland",12850,12297,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,Citroën C1 VTi 72 S S SHINE  Klima  SHZ  Rückfahrkamera,"<p>
<strong>Abholadresse</strong>
Potsdamer Straße 51-52
14469 Potsdam
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
1.001 km<br>
<strong>Hubraum</strong>
998 cm³<br>
<strong>Leistung</strong>
53 kW (72 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 3,7 l/100km (kombiniert)<br>
ca. 4,3 l/100km (innerorts)<br>
ca. 3,4 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 117 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
4<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6c<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
05/2020<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaanlage<br>
<strong>Farbe (Hersteller)</strong>
Lipizan-Weiß<br>
<strong>Farbe</strong>
Weiß<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Android Auto, Apple CarPlay, Berganfahrassistent, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Multifunktionslenkrad, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notrad, Radio DAB, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sitzheizung, Start/Stopp-Automatik, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Citroën,,"Marke_Citroën, Typ_Kleinwagen, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_70 bis 100 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Weiß, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Mittel (200 bis 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,440,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/EKkAAOSwX6Ne0RWj/$_27.JPG,1,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/XlgAAOSwwqxe0kio/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/MRsAAOSwuaJe0RWj/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/OuMAAOSwgOpe0RWj/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/CjoAAOSwn3de0kio/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/4CIAAOSwAq9e0RWj/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Cq0AAOSwwste0RWi/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/~VwAAOSw~n9e0RWj/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/AVQAAOSwk8Re0RWj/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ilYAAOSwVSte0RWj/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/tocAAOSwsrhe0RWj/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/u~QAAOSwvhte0RWj/$_27.JPG,12,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/zfQAAOSw8WJe0kio/$_27.JPG,13,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/HnQAAOSwVOte0kio/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1vQAAOSwatde0RWi/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/eukAAOSwFLpe0RWj/$_27.JPG,16,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/J0oAAOSwS~te0RWi/$_27.JPG,17,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/lAkAAOSwe~Ze0RWj/$_27.JPG,18,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/AJgAAOSwGnJe0RWj/$_27.JPG,19,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/S54AAOSwy9le0RWj/$_27.JPG,20,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/EKkAAOSwX6Ne0RWj/$_27.JPG,21
,,,12233,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,464,,FALSCH,WAHR
,,,12169,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,487,,FALSCH,WAHR
,,,12104,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,511,,FALSCH,WAHR
,,,12040,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,534,,FALSCH,WAHR
,,,12060,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,444,,FALSCH,WAHR
,,,11975,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,467,,FALSCH,WAHR
,,,11889,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,491,,FALSCH,WAHR
,,,11803,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,515,,FALSCH,WAHR
,,,11888,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,432,,FALSCH,WAHR
,,,11781,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,455,,FALSCH,WAHR
,,,11674,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,479,,FALSCH,WAHR
,,,11567,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,503,,FALSCH,WAHR
,,,11716,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,424,,FALSCH,WAHR
,,,11587,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,447,,FALSCH,WAHR
,,,11459,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,471,,FALSCH,WAHR
,,,11330,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,513,,FALSCH,WAHR
,,,11543,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,434,,FALSCH,WAHR
,,,11393,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,457,,FALSCH,WAHR
,,,11243,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,481,,FALSCH,WAHR
,,,11093,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,505,,FALSCH,WAHR
,,,11371,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,428,,FALSCH,WAHR
,,,11199,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,451,,FALSCH,WAHR
,,,11028,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,475,,FALSCH,WAHR
,,,10857,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,499,,FALSCH,WAHR
,,,11198,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,423,,FALSCH,WAHR
,,,11006,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,446,,FALSCH,WAHR
,,,10813,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,470,,FALSCH,WAHR
,,,10620,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,494,,FALSCH,WAHR
,,,11026,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,419,,FALSCH,WAHR
,,,10812,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,442,,FALSCH,WAHR
,,,10598,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,466,,FALSCH,WAHR
,,,10383,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,490,,FALSCH,WAHR
,,,10853,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,416,,FALSCH,WAHR
,,,10618,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,439,,FALSCH,WAHR
,,,10382,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,463,,FALSCH,WAHR
,,,10147,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,487,,FALSCH,WAHR
,,,10681,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,413,,FALSCH,WAHR
,,,10424,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,437,,FALSCH,WAHR
,,,10167,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,460,,FALSCH,WAHR
,,,9910,Citroën-C1-VTi-72-S-S-SHINE--Klima--SHZ--Rückfahrkamera,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,484,,FALSCH,WAHR
Autohaus Gerhard Kockjoy GmbH,"Potsdamer Straße 51-52
14469 Potsdam
Deutschland",14850,14237,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,Citroën C4 Aircross HDi 115 S S 4WD Exclusive Leder Xeno,"<p>
<strong>Abholadresse</strong>
Potsdamer Straße 51-52
14469 Potsdam
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
39.450 km<br>
<strong>Hubraum</strong>
1.560 cm³<br>
<strong>Leistung</strong>
84 kW (114 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,9 l/100km (kombiniert)<br>
ca. 5,6 l/100km (innerorts)<br>
ca. 4,5 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 129 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
07/2015<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
dunkel Rot Metallic<br>
<strong>Farbe</strong>
Rot Metallic<br>
<strong>Innenausstattung</strong>
Vollleder, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Allradantrieb, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Sitzeinstellung, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Multifunktionslenkrad, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notrad, Panorama-Dach, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Soundsystem, Start/Stopp-Automatik, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Xenonscheinwerfer, Zentralverriegelung
</p>",Citroën,,"Marke_Citroën, Typ_SUV, Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Rot, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,503,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/rSEAAOSw0AxeQuhl/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/yQsAAOSwAPpeQuhl/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ZxMAAOSwBTleQuhp/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/pbIAAOSwAHFeQuhl/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1DAAAOSwXTZeQuhl/$_27.JPG,5,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/cfUAAOSwP5peQuhl/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ytIAAOSwMTFeQuhl/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/WN8AAOSwIVdeQuhl/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/wHMAAOSwWy5eQuhm/$_27.JPG,9,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/IdoAAOSw5r9eQuhl/$_27.JPG,10,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/AvgAAOSwPGBeQuhl/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/27wAAOSwP45eQuhm/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/df0AAOSwFOleQuhl/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/vesAAOSwlr1eQuhm/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/I4UAAOSw6DxeQuhl/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/g4gAAOSwcDBeQuhm/$_27.JPG,16,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/Gg4AAOSwPwpeQuhl/$_27.JPG,17,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/my4AAOSwkaNeQuhl/$_27.JPG,18,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/GJMAAOSwIJNeQuhl/$_27.JPG,19,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/kTsAAOSw7bZeQuhl/$_27.JPG,20,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/rSEAAOSw0AxeQuhl/$_27.JPG,21
,,,14163,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,531,,FALSCH,WAHR
,,,14089,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,558,,FALSCH,WAHR
,,,14014,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,585,,FALSCH,WAHR
,,,13940,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,613,,FALSCH,WAHR
,,,13967,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,511,,FALSCH,WAHR
,,,13868,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,538,,FALSCH,WAHR
,,,13769,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,565,,FALSCH,WAHR
,,,13670,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,593,,FALSCH,WAHR
,,,13771,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,499,,FALSCH,WAHR
,,,13648,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,526,,FALSCH,WAHR
,,,13524,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,553,,FALSCH,WAHR
,,,13400,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,581,,FALSCH,WAHR
,,,13576,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,491,,FALSCH,WAHR
,,,13427,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,518,,FALSCH,WAHR
,,,13279,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,546,,FALSCH,WAHR
,,,13130,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,591,,FALSCH,WAHR
,,,13380,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,501,,FALSCH,WAHR
,,,13207,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,528,,FALSCH,WAHR
,,,13033,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,556,,FALSCH,WAHR
,,,12860,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,583,,FALSCH,WAHR
,,,13184,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,495,,FALSCH,WAHR
,,,12986,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,522,,FALSCH,WAHR
,,,12788,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,549,,FALSCH,WAHR
,,,12590,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,577,,FALSCH,WAHR
,,,12988,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,490,,FALSCH,WAHR
,,,12766,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,517,,FALSCH,WAHR
,,,12543,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,545,,FALSCH,WAHR
,,,12320,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,572,,FALSCH,WAHR
,,,12793,Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,486,,FALSCH,WAHR
