Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autocenter Koch GmbH,"Alt-Biesdorf 36
12683 Berlin
,,,24155,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,773,,FALSCH,WAHR
,,,23795,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,823,,FALSCH,WAHR
,,,23436,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,872,,FALSCH,WAHR
,,,23077,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,922,,FALSCH,WAHR
,,,24222,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,719,,FALSCH,WAHR
,,,23818,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,768,,FALSCH,WAHR
,,,23414,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,818,,FALSCH,WAHR
,,,23009,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,867,,FALSCH,WAHR
,,,22605,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,917,,FALSCH,WAHR
,,,23930,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,715,,FALSCH,WAHR
,,,23481,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,764,,FALSCH,WAHR
,,,23032,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,814,,FALSCH,WAHR
,,,22583,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,864,,FALSCH,WAHR
,,,22133,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,913,,FALSCH,WAHR
,,,23638,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,712,,FALSCH,WAHR
,,,23144,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,761,,FALSCH,WAHR
,,,22650,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,811,,FALSCH,WAHR
,,,22156,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,860,,FALSCH,WAHR
,,,21662,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,910,,FALSCH,WAHR
,,,23346,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,709,,FALSCH,WAHR
,,,22807,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,758,,FALSCH,WAHR
,,,22268,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,808,,FALSCH,WAHR
,,,21729,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,858,,FALSCH,WAHR
,,,21190,Volvo-V60-CC-D4-AWD-Automatik-Navigation-Vollleder-AHK,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,907,,FALSCH,WAHR
Autocenter Koch GmbH,"Alt-Biesdorf 36
12683 Berlin
Deutschland",27480,26488,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,Volvo V60 D3 Geartronic Business WinterPaket Kamera,"<p>
<strong>Abholadresse</strong>
Alt-Biesdorf 36
12683 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
26.166 km<br>
<strong>Hubraum</strong>
1.969 cm³<br>
<strong>Leistung</strong>
110 kW (150 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,6 l/100km (kombiniert)<br>
ca. 5,4 l/100km (innerorts)<br>
ca. 4,1 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 120 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
08/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Birch Light 726<br>
<strong>Farbe</strong>
Beige Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Armlehne, Beheizbare Frontscheibe, Berganfahrassistent, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Garantie, Geschwindigkeitsbegrenzer, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Müdigkeitswarner, Multifunktionslenkrad, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notrad, Notrufsystem, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Tempomat, Touchscreen, Tuner/Radio, USB, Verkehrszeichenerkennung, WLAN / Wifi Hotspot, Zentralverriegelung
</p>",Volvo,,"Marke_Volvo, Typ_Kombi, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Automatik, Farbe_Beige, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,728,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/xQ4AAOSw3PperFo5/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/GT4AAOSwbBxerFo5/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ydoAAOSwP2ZerFo5/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/h2EAAOSwHoFerFo5/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/RHMAAOSwxOJerFo5/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/n5oAAOSwFoherFo5/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/3wkAAOSwTrZerFo5/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/r10AAOSwHiBerFo5/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/14MAAOSwfDVerFo5/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Cp8AAOSwgrxerFo5/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/iMEAAOSw8j9erFo5/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/jwQAAOSwsw1erFo5/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/X~cAAOSwhQlerFo5/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/1cYAAOSwZ-RerFo5/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/TBEAAOSwae9erFo5/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/xQ4AAOSw3PperFo5/$_27.JPG,16,,,,,,,,,,,nil
,,,26351,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,779,,FALSCH,WAHR
,,,26213,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,830,,FALSCH,WAHR
,,,26076,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,880,,FALSCH,WAHR
,,,25939,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,931,,FALSCH,WAHR
,,,26191,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,709,,FALSCH,WAHR
,,,26008,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,759,,FALSCH,WAHR
,,,25824,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,810,,FALSCH,WAHR
,,,25641,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,860,,FALSCH,WAHR
,,,25458,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,911,,FALSCH,WAHR
,,,25894,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,697,,FALSCH,WAHR
,,,25665,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,747,,FALSCH,WAHR
,,,25436,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,798,,FALSCH,WAHR
,,,25207,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,848,,FALSCH,WAHR
,,,24978,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,899,,FALSCH,WAHR
,,,25596,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,689,,FALSCH,WAHR
,,,25321,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,25047,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,790,,FALSCH,WAHR
,,,24772,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,840,,FALSCH,WAHR
,,,24497,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,909,,FALSCH,WAHR
,,,25299,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,699,,FALSCH,WAHR
,,,24978,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,749,,FALSCH,WAHR
,,,24658,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,800,,FALSCH,WAHR
,,,24337,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,850,,FALSCH,WAHR
,,,24017,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,901,,FALSCH,WAHR
,,,25002,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,692,,FALSCH,WAHR
,,,24635,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,743,,FALSCH,WAHR
,,,24269,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,794,,FALSCH,WAHR
,,,23902,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,844,,FALSCH,WAHR
,,,23536,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,895,,FALSCH,WAHR
,,,24704,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,688,,FALSCH,WAHR
,,,24292,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,738,,FALSCH,WAHR
,,,23880,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,789,,FALSCH,WAHR
,,,23468,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,839,,FALSCH,WAHR
,,,23056,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,890,,FALSCH,WAHR
,,,24407,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,684,,FALSCH,WAHR
,,,23949,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,734,,FALSCH,WAHR
,,,23491,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,785,,FALSCH,WAHR
,,,23033,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,835,,FALSCH,WAHR
,,,22575,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,886,,FALSCH,WAHR
,,,24110,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,681,,FALSCH,WAHR
,,,23606,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,731,,FALSCH,WAHR
,,,23102,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,782,,FALSCH,WAHR
,,,22598,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,832,,FALSCH,WAHR
,,,22095,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,883,,FALSCH,WAHR
,,,23812,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,678,,FALSCH,WAHR
,,,23263,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,729,,FALSCH,WAHR
,,,22713,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,779,,FALSCH,WAHR
,,,22164,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,830,,FALSCH,WAHR
,,,21614,Volvo-V60-D3-Geartronic-Business-WinterPaket-Kamera,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,880,,FALSCH,WAHR
Autocenter Koch GmbH,"Alt-Biesdorf 36
12683 Berlin
Deutschland",28950,27914,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,Volvo V60 D3 Momentum Aut. Kamera Navi PDC Voll-LED   ,"<p>
<strong>Abholadresse</strong>
Alt-Biesdorf 36
12683 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
25.159 km<br>
<strong>Hubraum</strong>
1.969 cm³<br>
<strong>Leistung</strong>
110 kW (150 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,7 l/100km (kombiniert)<br>
ca. 5,5 l/100km (innerorts)<br>
ca. 4,2 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 123 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
05/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Onyx Schwarz 717<br>
<strong>Farbe</strong>
Schwarz Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Adaptives Kurvenlicht, Armlehne, Beheizbare Frontscheibe, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notrad, Notrufsystem, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Servolenkung, Sitzheizung, Soundsystem, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Tempomat, Touchscreen, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, WLAN / Wifi Hotspot, Zentralverriegelung
</p>",Volvo,,"Marke_Volvo, Typ_Kombi, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Automatik, Farbe_Schwarz, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,753,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/5aMAAOSw1PxeRZTq/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/A-wAAOSwoaNeRZTp/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/7zgAAOSwPn1eRZTp/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/SOgAAOSw0ileRZTp/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/S7YAAOSwt6heRZTp/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/LXsAAOSwTpZeRZTp/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/SRAAAOSwoCFeRZTp/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Tm4AAOSwmopeRZTp/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/OJEAAOSwc7teRZTq/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/DlcAAOSwgV1eRZTp/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/~TgAAOSwlpVeRZTp/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/jHgAAOSw~XFeRZTp/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/KbgAAOSwQTVeRZTp/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/dPkAAOSwfcNeRZTp/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/PzgAAOSwPPxeRZTp/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/5aMAAOSw1PxeRZTq/$_27.JPG,16,,,,,,,,,,,nil
,,,27769,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,806,,FALSCH,WAHR
,,,27625,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,860,,FALSCH,WAHR
,,,27480,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,913,,FALSCH,WAHR
,,,27335,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,966,,FALSCH,WAHR
,,,27602,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,733,,FALSCH,WAHR
,,,27409,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,787,,FALSCH,WAHR
,,,27216,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,840,,FALSCH,WAHR
,,,27023,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,893,,FALSCH,WAHR
,,,26830,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,946,,FALSCH,WAHR
,,,27290,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,721,,FALSCH,WAHR
,,,27049,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,775,,FALSCH,WAHR
,,,26808,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,828,,FALSCH,WAHR
,,,26566,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,881,,FALSCH,WAHR
,,,26325,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,934,,FALSCH,WAHR
,,,26978,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,713,,FALSCH,WAHR
,,,26689,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,767,,FALSCH,WAHR
,,,26399,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,820,,FALSCH,WAHR
,,,26110,Volvo-V60-D3-Momentum-Aut.-Kamera-Navi-PDC-Voll-LED---,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,873,,FALSCH,WAHR
